	entrez	genesymbol	pathway	pathway desc	NCBI protein	uniprot
24717	21415	Tcf7l1	path:mmu05221	Acute myeloid leukemia	NP_001073290	A1A549
24718	21416	Tcf7l2	path:mmu05221	Acute myeloid leukemia	NP_001136390	E9QQ91
24719	235320	Zbtb16	path:mmu05221	Acute myeloid leukemia	NP_001028496	Q3UQ17
24720	23797	Akt3	path:mmu05221	Acute myeloid leukemia	NP_035915	Q8C6X4
24721	26395	Map2k1	path:mmu05221	Acute myeloid leukemia	NP_032953	P31938
24722	26396	Map2k2	path:mmu05221	Acute myeloid leukemia	NP_075627	Q3USU3
24723	26413	Mapk1	path:mmu05221	Acute myeloid leukemia	NP_001033752	P63085
24724	26417	Mapk3	path:mmu05221	Acute myeloid leukemia	NP_036082	Q63844
24725	30955	Pik3cg	path:mmu05221	Acute myeloid leukemia	NP_001139672	Q3UVA4
24726	320207	Pik3r5	path:mmu05221	Acute myeloid leukemia	NP_796294	A1A4T4
24727	56717	Mtor	path:mmu05221	Acute myeloid leukemia	NP_064393	Q9JLN9
24728	58988	Rps6kb2	path:mmu05221	Acute myeloid leukemia	NP_067460	Q9Z1M4
24729	72508	Rps6kb1	path:mmu05221	Acute myeloid leukemia	NP_001107806	Q3UXD8
24730	74769	Pik3cb	path:mmu05221	Acute myeloid leukemia	NP_083370	Q8BTI9
24731	11651	Akt1	path:mmu05222	Small cell lung cancer	NP_001159366	P31750
24732	11652	Akt2	path:mmu05222	Small cell lung cancer	NP_001103678	Q3TY95
24733	11783	Apaf1	path:mmu05222	Small cell lung cancer	NP_001036023	O88879
24734	11796	Birc3	path:mmu05222	Small cell lung cancer	NP_031490	A2CGA5
24735	11798	Xiap	path:mmu05222	Small cell lung cancer	NP_001288568	Q60989
24736	12043	Bcl2	path:mmu05222	Small cell lung cancer	NP_033871	P10417
24737	12048	Bcl2l1	path:mmu05222	Small cell lung cancer	NP_001276645	Q5HZH3
24738	12371	Casp9	path:mmu05222	Small cell lung cancer	NP_001264861	A2AS93
24739	12443	Ccnd1	path:mmu05222	Small cell lung cancer	NP_031657	P25322
24740	12447	Ccne1	path:mmu05222	Small cell lung cancer	NP_031659	Q61457
24741	12448	Ccne2	path:mmu05222	Small cell lung cancer	NP_001032211	Q544H6
24742	12566	Cdk2	path:mmu05222	Small cell lung cancer	NP_058036	P97377
24743	12567	Cdk4	path:mmu05222	Small cell lung cancer	NP_034000	P30285
24744	12571	Cdk6	path:mmu05222	Small cell lung cancer	NP_034003	Q0VBK8
24745	12576	Cdkn1b	path:mmu05222	Small cell lung cancer	NP_034005	P46414
24746	12579	Cdkn2b	path:mmu05222	Small cell lung cancer	NP_031696	P55271
24747	12675	Chuk	path:mmu05222	Small cell lung cancer	NP_001155882	E9Q605
24748	12826	Col4a1	path:mmu05222	Small cell lung cancer	NP_034061	P02463
24749	12827	Col4a2	path:mmu05222	Small cell lung cancer	NP_034062	B2RQQ8
24750	12828	Col4a3	path:mmu05222	Small cell lung cancer	NP_031760	Q9QZS0
24751	12829	Col4a4	path:mmu05222	Small cell lung cancer	NP_031761	Q9QZR9
24752	12830	Col4a5	path:mmu05222	Small cell lung cancer	NP_001156627	Q63ZW6
24753	13063	Cycs	path:mmu05222	Small cell lung cancer	NP_031834	P62897
24754	13067	Cyct	path:mmu05222	Small cell lung cancer	NP_034119	P00015
24755	13555	E2f1	path:mmu05222	Small cell lung cancer	NP_001278034	Q9CYB4
24756	13557	E2f3	path:mmu05222	Small cell lung cancer	NP_001276849	Q3TMJ9
24757	14083	Ptk2	path:mmu05222	Small cell lung cancer	NP_001123881	P34152
24758	14198	Fhit	path:mmu05222	Small cell lung cancer	NP_001295214	E9PZ91
24759	14268	Fn1	path:mmu05222	Small cell lung cancer	NP_001263337	A0A087WR50
24760	16150	Ikbkb	path:mmu05222	Small cell lung cancer	NP_001153246	Q5D0E0
24761	16151	Ikbkg	path:mmu05222	Small cell lung cancer	NP_001129539	Q7TSS3
24762	16398	Itga2	path:mmu05222	Small cell lung cancer	NP_032422	Q62469
24763	16399	Itga2b	path:mmu05222	Small cell lung cancer	NP_034705	Q9QUM0
24764	16400	Itga3	path:mmu05222	Small cell lung cancer	NP_001293000	Q62470
24765	16403	Itga6	path:mmu05222	Small cell lung cancer	NP_001264899	Q61739
24766	16410	Itgav	path:mmu05222	Small cell lung cancer	NP_032428	P43406
24767	16412	Itgb1	path:mmu05222	Small cell lung cancer	NP_034708	P09055
24768	16772	Lama1	path:mmu05222	Small cell lung cancer	NP_032506	F8VQ40
24769	16773	Lama2	path:mmu05222	Small cell lung cancer	NP_032507	Q5DTP0
24770	16774	Lama3	path:mmu05222	Small cell lung cancer	NP_034810	Q61789
24771	16775	Lama4	path:mmu05222	Small cell lung cancer	NP_034811	P97927
24772	16776	Lama5	path:mmu05222	Small cell lung cancer	NP_001074640	Q3TZ05
24773	16777	Lamb1	path:mmu05222	Small cell lung cancer	NP_032508	E9QN70
24774	16779	Lamb2	path:mmu05222	Small cell lung cancer	NP_032509	Q3USI2
24775	16780	Lamb3	path:mmu05222	Small cell lung cancer	NP_001264857	Q61087
24776	16782	Lamc2	path:mmu05222	Small cell lung cancer	NP_032511	G5E874
24777	17187	Max	path:mmu05222	Small cell lung cancer	NP_001139648	Q8C4Y1
24778	17344	Pias2	path:mmu05222	Small cell lung cancer	NP_001157639	Q3V3U5
24779	17869	Myc	path:mmu05222	Small cell lung cancer	NP_001170823	B2RSN1
24780	18033	Nfkb1	path:mmu05222	Small cell lung cancer	NP_032715	P25799
24781	18035	Nfkbia	path:mmu05222	Small cell lung cancer	NP_035037	Q9Z1E3
24782	18126	Nos2	path:mmu05222	Small cell lung cancer	NP_035057	P29477
24783	18706	Pik3ca	path:mmu05222	Small cell lung cancer	NP_032865	P42337
24784	18707	Pik3cd	path:mmu05222	Small cell lung cancer	NP_001025008	Q3T9Y0
24785	18708	Pik3r1	path:mmu05222	Small cell lung cancer	NP_001020126	Q3TP23
24786	18709	Pik3r2	path:mmu05222	Small cell lung cancer	NP_032867	O08908
24787	18710	Pik3r3	path:mmu05222	Small cell lung cancer	NP_853616	Q3UXE9
24788	19211	Pten	path:mmu05222	Small cell lung cancer	NP_032986	O08586
24789	19225	Ptgs2	path:mmu05222	Small cell lung cancer	NP_035328	Q05769
24790	19645	Rb1	path:mmu05222	Small cell lung cancer	NP_033055	P13405
24791	19697	Rela	path:mmu05222	Small cell lung cancer	NP_033071	Q04207
24792	20181	Rxra	path:mmu05222	Small cell lung cancer	NP_001277410	A2AJP1
24793	20182	Rxrb	path:mmu05222	Small cell lung cancer	NP_001192143	Q3TWJ1
24794	20183	Rxrg	path:mmu05222	Small cell lung cancer	NP_001153203	E9Q9V9
24795	218772	Rarb	path:mmu05222	Small cell lung cancer	NP_001276689	P22605
24796	22029	Traf1	path:mmu05222	Small cell lung cancer	NP_033447	P39428
24797	22030	Traf2	path:mmu05222	Small cell lung cancer	NP_001277342	P39429
24798	22031	Traf3	path:mmu05222	Small cell lung cancer	NP_001273051	Q3UHJ1
24799	22032	Traf4	path:mmu05222	Small cell lung cancer	NP_033449	Q61382
24800	22033	Traf5	path:mmu05222	Small cell lung cancer	NP_035763	P70191
24801	22034	Traf6	path:mmu05222	Small cell lung cancer	NP_001290202	P70196
24802	22059	Tp53	path:mmu05222	Small cell lung cancer	NP_001120705	P02340
24803	226519	Lamc1	path:mmu05222	Small cell lung cancer	NP_034813	F8VQJ3
24804	23797	Akt3	path:mmu05222	Small cell lung cancer	NP_035915	Q8C6X4
24805	23928	Lamc3	path:mmu05222	Small cell lung cancer	NP_035966	Q9R0B6
24806	242705	E2f2	path:mmu05222	Small cell lung cancer	NP_001292328	P56931
24807	27401	Skp2	path:mmu05222	Small cell lung cancer	NP_001272909	A0A087WQ11
24808	30955	Pik3cg	path:mmu05222	Small cell lung cancer	NP_001139672	Q3UVA4
24809	320207	Pik3r5	path:mmu05222	Small cell lung cancer	NP_796294	A1A4T4
24810	329581	Birc7	path:mmu05222	Small cell lung cancer	NP_001156719	A2AWP0
24811	54124	Cks1b	path:mmu05222	Small cell lung cancer	NP_058600	P61025
24812	66197	Cks2	path:mmu05222	Small cell lung cancer	NP_079691	P56390
24813	74769	Pik3cb	path:mmu05222	Small cell lung cancer	NP_083370	Q8BTI9
24814	94216	Col4a6	path:mmu05222	Small cell lung cancer	NP_444415	B1AVK5
24815	109880	Braf	path:mmu05223	Non-small cell lung cancer	NP_647455	P28028
24816	110157	Raf1	path:mmu05223	Non-small cell lung cancer	NP_084056	Q99N57
24817	11651	Akt1	path:mmu05223	Non-small cell lung cancer	NP_001159366	P31750
24818	11652	Akt2	path:mmu05223	Non-small cell lung cancer	NP_001103678	Q3TY95
24819	11682	Alk	path:mmu05223	Non-small cell lung cancer	NP_031465	P97793
24820	11836	Araf	path:mmu05223	Non-small cell lung cancer	NP_001153117	P04627
24821	12015	Bad	path:mmu05223	Non-small cell lung cancer	NP_001272382	Q3U9H3
24822	12371	Casp9	path:mmu05223	Non-small cell lung cancer	NP_001264861	A2AS93
24823	12443	Ccnd1	path:mmu05223	Non-small cell lung cancer	NP_031657	P25322
24824	12567	Cdk4	path:mmu05223	Non-small cell lung cancer	NP_034000	P30285
24825	12571	Cdk6	path:mmu05223	Non-small cell lung cancer	NP_034003	Q0VBK8
24826	12578	Cdkn2a	path:mmu05223	Non-small cell lung cancer	NP_001035744	P51480
24827	13555	E2f1	path:mmu05223	Non-small cell lung cancer	NP_001278034	Q9CYB4
24828	13557	E2f3	path:mmu05223	Non-small cell lung cancer	NP_001276849	Q3TMJ9
24829	13645	Egf	path:mmu05223	Non-small cell lung cancer	NP_034243	P01132
24830	13649	Egfr	path:mmu05223	Non-small cell lung cancer	NP_031938	Q9WVF5
24831	13866	Erbb2	path:mmu05223	Non-small cell lung cancer	NP_001003817	P70424
24832	14198	Fhit	path:mmu05223	Non-small cell lung cancer	NP_001295214	E9PZ91
24833	14784	Grb2	path:mmu05223	Non-small cell lung cancer	NP_032189	Q3U5I5
24834	15461	Hras	path:mmu05223	Non-small cell lung cancer	NP_001123915	Q61411
24835	16653	Kras	path:mmu05223	Non-small cell lung cancer	NP_067259	P32883
24836	18176	Nras	path:mmu05223	Non-small cell lung cancer	NP_035067	Q3TMF4
24837	18607	Pdpk1	path:mmu05223	Non-small cell lung cancer	NP_001074242	Q3TRL2
24838	18706	Pik3ca	path:mmu05223	Non-small cell lung cancer	NP_032865	P42337
24839	18707	Pik3cd	path:mmu05223	Non-small cell lung cancer	NP_001025008	Q3T9Y0
24840	18708	Pik3r1	path:mmu05223	Non-small cell lung cancer	NP_001020126	Q3TP23
24841	18709	Pik3r2	path:mmu05223	Non-small cell lung cancer	NP_032867	O08908
24842	18710	Pik3r3	path:mmu05223	Non-small cell lung cancer	NP_853616	Q3UXE9
24843	18750	Prkca	path:mmu05223	Non-small cell lung cancer	NP_035231	P20444
24844	18751	Prkcb	path:mmu05223	Non-small cell lung cancer	NP_032881	P68404
24845	18752	Prkcg	path:mmu05223	Non-small cell lung cancer	NP_001278363	Q2NKI4
24846	18803	Plcg1	path:mmu05223	Non-small cell lung cancer	NP_067255	Q62077
24847	19645	Rb1	path:mmu05223	Non-small cell lung cancer	NP_033055	P13405
24848	20181	Rxra	path:mmu05223	Non-small cell lung cancer	NP_001277410	A2AJP1
24849	20182	Rxrb	path:mmu05223	Non-small cell lung cancer	NP_001192143	Q3TWJ1
24850	20183	Rxrg	path:mmu05223	Non-small cell lung cancer	NP_001153203	E9Q9V9
24851	20662	Sos1	path:mmu05223	Non-small cell lung cancer	NP_033257	Q3USK4
24852	20663	Sos2	path:mmu05223	Non-small cell lung cancer	NP_001129031	A0A0A0MQ87
24853	21802	Tgfa	path:mmu05223	Non-small cell lung cancer	NP_112476	P48030
24854	218772	Rarb	path:mmu05223	Non-small cell lung cancer	NP_001276689	P22605
24855	22059	Tp53	path:mmu05223	Non-small cell lung cancer	NP_001120705	P02340
24856	234779	Plcg2	path:mmu05223	Non-small cell lung cancer	NP_758489	Q8CIH5
24857	23797	Akt3	path:mmu05223	Non-small cell lung cancer	NP_035915	Q8C6X4
24858	242705	E2f2	path:mmu05223	Non-small cell lung cancer	NP_001292328	P56931
24859	26395	Map2k1	path:mmu05223	Non-small cell lung cancer	NP_032953	P31938
24860	26396	Map2k2	path:mmu05223	Non-small cell lung cancer	NP_075627	Q3USU3
24861	26413	Mapk1	path:mmu05223	Non-small cell lung cancer	NP_001033752	P63085
24862	26417	Mapk3	path:mmu05223	Non-small cell lung cancer	NP_036082	Q63844
24863	30955	Pik3cg	path:mmu05223	Non-small cell lung cancer	NP_001139672	Q3UVA4
24864	320207	Pik3r5	path:mmu05223	Non-small cell lung cancer	NP_796294	A1A4T4
24865	54354	Rassf5	path:mmu05223	Non-small cell lung cancer	NP_061220	Q5EBH1
24866	56289	Rassf1	path:mmu05223	Non-small cell lung cancer	NP_001230677	A9YZW8
24867	56484	Foxo3	path:mmu05223	Non-small cell lung cancer	NP_062714	Q9WVH4
24868	58231	Stk4	path:mmu05223	Non-small cell lung cancer	NP_067395	Q9JI11
24869	74769	Pik3cb	path:mmu05223	Non-small cell lung cancer	NP_083370	Q8BTI9
24870	78798	Eml4	path:mmu05223	Non-small cell lung cancer	NP_001107833	F8WJ93
24871	100126824	Sco2	path:mmu05230	Central carbon metabolism in cancer	NP_001104758	Q8VCL2
24872	103988	Gck	path:mmu05230	Central carbon metabolism in cancer	NP_001274315	P52792
24873	110157	Raf1	path:mmu05230	Central carbon metabolism in cancer	NP_084056	Q99N57
24874	11651	Akt1	path:mmu05230	Central carbon metabolism in cancer	NP_001159366	P31750
24875	11652	Akt2	path:mmu05230	Central carbon metabolism in cancer	NP_001103678	Q3TY95
24876	13649	Egfr	path:mmu05230	Central carbon metabolism in cancer	NP_031938	Q9WVF5
24877	13866	Erbb2	path:mmu05230	Central carbon metabolism in cancer	NP_001003817	P70424
24878	14182	Fgfr1	path:mmu05230	Central carbon metabolism in cancer	NP_001073377	P16092
24879	14183	Fgfr2	path:mmu05230	Central carbon metabolism in cancer	NP_034337	E9QK53
24880	14184	Fgfr3	path:mmu05230	Central carbon metabolism in cancer	NP_001156687	Q7TSI8
24881	14255	Flt3	path:mmu05230	Central carbon metabolism in cancer	NP_034359	Q00342
24882	14380	G6pd2	path:mmu05230	Central carbon metabolism in cancer	NP_062341	G3UWD6
24883	14381	G6pdx	path:mmu05230	Central carbon metabolism in cancer	NP_032088	Q00612
24884	14660	Gls	path:mmu05230	Central carbon metabolism in cancer	NP_001074550	D3Z7P3
24885	15251	Hif1a	path:mmu05230	Central carbon metabolism in cancer	NP_034561	Q3UCW2
24886	15275	Hk1	path:mmu05230	Central carbon metabolism in cancer	NP_001139572	Q3TTB4
24887	15277	Hk2	path:mmu05230	Central carbon metabolism in cancer	NP_038848	O08528
24888	15461	Hras	path:mmu05230	Central carbon metabolism in cancer	NP_001123915	Q61411
24889	16590	Kit	path:mmu05230	Central carbon metabolism in cancer	NP_001116205	P05532
24890	16653	Kras	path:mmu05230	Central carbon metabolism in cancer	NP_067259	P32883
24891	16828	Ldha	path:mmu05230	Central carbon metabolism in cancer	NP_001129541	G5E8N5
24892	17295	Met	path:mmu05230	Central carbon metabolism in cancer	NP_032617	A4FUV6
24893	17869	Myc	path:mmu05230	Central carbon metabolism in cancer	NP_001170823	B2RSN1
24894	18176	Nras	path:mmu05230	Central carbon metabolism in cancer	NP_035067	Q3TMF4
24895	18211	Ntrk1	path:mmu05230	Central carbon metabolism in cancer	NP_001028296	Q3UFB7
24896	18213	Ntrk3	path:mmu05230	Central carbon metabolism in cancer	NP_032772	Q3TNY3
24897	18595	Pdgfra	path:mmu05230	Central carbon metabolism in cancer	NP_001076785	P26618
24898	18596	Pdgfrb	path:mmu05230	Central carbon metabolism in cancer	NP_001139740	E9QPE2
24899	18597	Pdha1	path:mmu05230	Central carbon metabolism in cancer	NP_032836	P35486
24900	18598	Pdha2	path:mmu05230	Central carbon metabolism in cancer	NP_032837	P35487
24901	18641	Pfkl	path:mmu05230	Central carbon metabolism in cancer	NP_032852	P12382
24902	18642	Pfkm	path:mmu05230	Central carbon metabolism in cancer	NP_001156959	P47857
24903	18648	Pgam1	path:mmu05230	Central carbon metabolism in cancer	NP_075907	Q3U7Z6
24904	18706	Pik3ca	path:mmu05230	Central carbon metabolism in cancer	NP_032865	P42337
24905	18707	Pik3cd	path:mmu05230	Central carbon metabolism in cancer	NP_001025008	Q3T9Y0
24906	18708	Pik3r1	path:mmu05230	Central carbon metabolism in cancer	NP_001020126	Q3TP23
24907	18709	Pik3r2	path:mmu05230	Central carbon metabolism in cancer	NP_032867	O08908
24908	18710	Pik3r3	path:mmu05230	Central carbon metabolism in cancer	NP_853616	Q3UXE9
24909	18746	Pkm	path:mmu05230	Central carbon metabolism in cancer	NP_001240812	P52480
24910	19211	Pten	path:mmu05230	Central carbon metabolism in cancer	NP_032986	O08586
24911	19713	Ret	path:mmu05230	Central carbon metabolism in cancer	NP_001074249	P35546
24912	20514	Slc1a5	path:mmu05230	Central carbon metabolism in cancer	NP_033227	Q3UFR4
24913	20525	Slc2a1	path:mmu05230	Central carbon metabolism in cancer	NP_035530	P17809
24914	20526	Slc2a2	path:mmu05230	Central carbon metabolism in cancer	NP_112474	P14246
24915	20539	Slc7a5	path:mmu05230	Central carbon metabolism in cancer	NP_035534	Q9Z127
24916	212032	Hk3	path:mmu05230	Central carbon metabolism in cancer	NP_001028417	Q3TRM8
24917	216019	Hkdc1	path:mmu05230	Central carbon metabolism in cancer	NP_663394	Q91W97
24918	216456	Gls2	path:mmu05230	Central carbon metabolism in cancer	NP_001028436	Q571F8
24919	22059	Tp53	path:mmu05230	Central carbon metabolism in cancer	NP_001120705	P02340
24920	228026	Pdk1	path:mmu05230	Central carbon metabolism in cancer	NP_766253	Q8BFP9
24921	23797	Akt3	path:mmu05230	Central carbon metabolism in cancer	NP_035915	Q8C6X4
24922	26395	Map2k1	path:mmu05230	Central carbon metabolism in cancer	NP_032953	P31938
24923	26396	Map2k2	path:mmu05230	Central carbon metabolism in cancer	NP_075627	Q3USU3
24924	26413	Mapk1	path:mmu05230	Central carbon metabolism in cancer	NP_001033752	P63085
24925	26417	Mapk3	path:mmu05230	Central carbon metabolism in cancer	NP_036082	Q63844
24926	30955	Pik3cg	path:mmu05230	Central carbon metabolism in cancer	NP_001139672	Q3UVA4
24927	319801	Tigar	path:mmu05230	Central carbon metabolism in cancer	NP_795977	B2RWB7
24928	320207	Pik3r5	path:mmu05230	Central carbon metabolism in cancer	NP_796294	A1A4T4
24929	50721	Sirt6	path:mmu05230	Central carbon metabolism in cancer	NP_001156902	Q3UKP1
24930	56012	Pgam2	path:mmu05230	Central carbon metabolism in cancer	NP_061358	O70250
24931	56421	Pfkp	path:mmu05230	Central carbon metabolism in cancer	NP_001278000	Q8C605
24932	56717	Mtor	path:mmu05230	Central carbon metabolism in cancer	NP_064393	Q9JLN9
24933	64384	Sirt3	path:mmu05230	Central carbon metabolism in cancer	NP_001120823	Q4FJK3
24934	68263	Pdhb	path:mmu05230	Central carbon metabolism in cancer	NP_077183	Q9D051
24935	74769	Pik3cb	path:mmu05230	Central carbon metabolism in cancer	NP_083370	Q8BTI9
24936	80879	Slc16a3	path:mmu05230	Central carbon metabolism in cancer	NP_001033742	P57787
24937	103963	Rpn1	path:mmu00510	N-Glycan biosynthesis	NP_598694	Q8BMR3
24938	103963	Rpn1	path:mmu00510	N-Glycan biosynthesis	NP_598694	Q91YQ5
24939	100434	Slc44a1	path:mmu05231	Choline metabolism in cancer	NP_001153105	A2AMH3
24940	104418	Dgkz	path:mmu05231	Choline metabolism in cancer	NP_001160069	A2AHK0
24941	110157	Raf1	path:mmu05231	Choline metabolism in cancer	NP_084056	Q99N57
24942	110197	Dgkg	path:mmu05231	Choline metabolism in cancer	NP_619591	Q570Z5
24943	110524	Dgkq	path:mmu05231	Choline metabolism in cancer	NP_950176	Q6P5E8
24944	11651	Akt1	path:mmu05231	Choline metabolism in cancer	NP_001159366	P31750
24945	107895	Mgat5	path:mmu00510	N-Glycan biosynthesis	NP_660110	Q8R4G6
24946	12651	Chkb	path:mmu05231	Choline metabolism in cancer	NP_031718	O55229
24947	12660	Chka	path:mmu05231	Choline metabolism in cancer	NP_001258425	O54804
24948	13026	Pcyt1a	path:mmu05231	Choline metabolism in cancer	NP_001156631	P49586
24949	13139	Dgka	path:mmu05231	Choline metabolism in cancer	NP_058091	O88673
24950	13645	Egf	path:mmu05231	Choline metabolism in cancer	NP_034243	P01132
24951	13649	Egfr	path:mmu05231	Choline metabolism in cancer	NP_031938	Q9WVF5
24952	13685	Eif4ebp1	path:mmu05231	Choline metabolism in cancer	NP_031944	Q60876
24953	14281	Fos	path:mmu05231	Choline metabolism in cancer	NP_034364	P01101
24954	14784	Grb2	path:mmu05231	Choline metabolism in cancer	NP_032189	Q3U5I5
24955	15251	Hif1a	path:mmu05231	Choline metabolism in cancer	NP_034561	Q3UCW2
24956	15461	Hras	path:mmu05231	Choline metabolism in cancer	NP_001123915	Q61411
24957	16476	Jun	path:mmu05231	Choline metabolism in cancer	NP_034721	P05627
24958	16653	Kras	path:mmu05231	Choline metabolism in cancer	NP_067259	P32883
24959	170758	Rac3	path:mmu05231	Choline metabolism in cancer	NP_573486	P60764
24960	18176	Nras	path:mmu05231	Choline metabolism in cancer	NP_035067	Q3TMF4
24961	18590	Pdgfa	path:mmu05231	Choline metabolism in cancer	NP_032834	P20033
24962	18591	Pdgfb	path:mmu05231	Choline metabolism in cancer	NP_035187	P31240
24963	18595	Pdgfra	path:mmu05231	Choline metabolism in cancer	NP_001076785	P26618
24964	18596	Pdgfrb	path:mmu05231	Choline metabolism in cancer	NP_001139740	E9QPE2
24965	18607	Pdpk1	path:mmu05231	Choline metabolism in cancer	NP_001074242	Q3TRL2
24966	18706	Pik3ca	path:mmu05231	Choline metabolism in cancer	NP_032865	P42337
24967	18707	Pik3cd	path:mmu05231	Choline metabolism in cancer	NP_001025008	Q3T9Y0
24968	18708	Pik3r1	path:mmu05231	Choline metabolism in cancer	NP_001020126	Q3TP23
24969	18709	Pik3r2	path:mmu05231	Choline metabolism in cancer	NP_032867	O08908
24970	18710	Pik3r3	path:mmu05231	Choline metabolism in cancer	NP_853616	Q3UXE9
24971	18717	Pip5k1c	path:mmu05231	Choline metabolism in cancer	NP_001140159	O70161
24972	18719	Pip5k1b	path:mmu05231	Choline metabolism in cancer	NP_032872	P70181
24973	18720	Pip5k1a	path:mmu05231	Choline metabolism in cancer	NP_001280636	P70182
24974	18750	Prkca	path:mmu05231	Choline metabolism in cancer	NP_035231	P20444
24975	18751	Prkcb	path:mmu05231	Choline metabolism in cancer	NP_032881	P68404
24976	18752	Prkcg	path:mmu05231	Choline metabolism in cancer	NP_001278363	Q2NKI4
24977	18777	Lypla1	path:mmu05231	Choline metabolism in cancer	NP_032892	P97823
24978	18783	Pla2g4a	path:mmu05231	Choline metabolism in cancer	NP_001292561	Q9DBX5
24979	18803	Plcg1	path:mmu05231	Choline metabolism in cancer	NP_067255	Q62077
24980	18805	Pld1	path:mmu05231	Choline metabolism in cancer	NP_001157528	Q3UWT7
24981	18806	Pld2	path:mmu05231	Choline metabolism in cancer	NP_001289404	Q3UNY4
24982	19012	Plpp1	path:mmu05231	Choline metabolism in cancer	NP_032273	Q61469
24983	19353	Rac1	path:mmu05231	Choline metabolism in cancer	NP_033033	K7Q7T7
24984	19354	Rac2	path:mmu05231	Choline metabolism in cancer	NP_033034	Q05144
24985	19730	Ralgds	path:mmu05231	Choline metabolism in cancer	NP_001139306	Q3UQY9
24986	19744	Rheb	path:mmu05231	Choline metabolism in cancer	NP_444305	Q540E6
24987	20517	Slc22a1	path:mmu05231	Choline metabolism in cancer	NP_033228	O08966
24988	20518	Slc22a2	path:mmu05231	Choline metabolism in cancer	NP_038695	O70577
24989	20519	Slc22a3	path:mmu05231	Choline metabolism in cancer	NP_035525	Q547K2
24990	20520	Slc22a5	path:mmu05231	Choline metabolism in cancer	NP_035526	Q5SX17
24991	20662	Sos1	path:mmu05231	Choline metabolism in cancer	NP_033257	Q3USK4
24992	20663	Sos2	path:mmu05231	Choline metabolism in cancer	NP_001129031	A0A0A0MQ87
24993	20683	Sp1	path:mmu05231	Choline metabolism in cancer	NP_038700	G3X8Q0
24994	211429	Pla2g4b	path:mmu05231	Choline metabolism in cancer	NP_663353	B7ZCM8
24995	13481	Dpm2	path:mmu00510	N-Glycan biosynthesis	NP_034203	Q9Z324
24996	213603	Slc44a3	path:mmu05231	Choline metabolism in cancer	NP_663369	Q921V7
24997	217480	Dgkb	path:mmu05231	Choline metabolism in cancer	NP_848796	Q6NS52
24998	22084	Tsc2	path:mmu05231	Choline metabolism in cancer	NP_001034452	Q3UGI8
24999	22376	Was	path:mmu05231	Choline metabolism in cancer	NP_033541	P70315
25000	227333	Dgkd	path:mmu05231	Choline metabolism in cancer	NP_808314	E9PUQ8
25001	232889	Pla2g4c	path:mmu05231	Choline metabolism in cancer	NP_001004762	Q64GA5
